"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",27.90064,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",9.3297796,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",9.0035648,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",8.9713802,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",13.172199,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",21.824915,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",24.532829,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",26.244146,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",31.064415,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",32.711918,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",31.405552,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",28.935257,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",26.090702,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",23.371431,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",20.546646,
"ESP","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",18.865707,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",8.5150795,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",7.3544145,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",7.005475,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",7.1227627,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",10.090803,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",11.347713,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",10.777464,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",12.264236,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",12.991082,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",13.182346,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",13.072378,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",13.238413,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",13.287424,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",13.808542,
"SWE","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",14.119621,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",7.199821,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",7.5447807,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",6.6693406,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",5.9598131,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",7.4853892,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",8.1480579,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",8.3682966,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",8.2675457,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",8.8220367,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",9.2311077,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",9.2884254,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",9.8838015,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",8.5491982,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",8.4972382,
"CHE","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",8.0735178,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",9.1291351,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",8.7524309,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",8.5166588,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",9.6254778,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",12.609068,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",10.550045,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",8.4443388,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",7.8567486,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",8.3391571,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",8.5064831,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",9.073988,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",9.3241167,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",9.0173759,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",9.3173704,
"TUR","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",12.415726,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",5.1366286,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",6.6335988,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",6.2505698,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",7.4682369,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",9.8851976,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",9.7895765,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",11.006683,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",10.542744,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",9.8861294,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",7.7282901,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",6.6850066,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",6.2145991,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",5.6134658,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",4.9519577,
"GBR","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",4.8995299,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",9.0082312,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",8.2548494,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",8.4709682,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",10.056567,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",15.778392,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",16.820261,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",16.17053,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",14.279737,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",12.693604,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",10.560335,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",9.2215843,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",8.0993929,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",8.2531586,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",6.6416121,
"USA","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",6.4897528,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",5.6236343,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",4.6968813,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",5.7100329,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",4.5592527,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",4.0667219,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",4.5475578,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",4.3940597,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",6.5469174,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",8.7193661,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",10.248816,
"BRA","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",9.7443171,
"CHL","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",8.2318039,
"CHL","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",5.9745383,
"CHL","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",5.1777182,
"CHL","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",5.8461266,
"CHL","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",6.3305607,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",12.869411,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",11.78638,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",8.2998142,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",9.7912664,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",23.581507,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",27.115204,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",25.603188,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",21.543779,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",13.636188,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",11.718702,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",11.653179,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",11.462599,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",10.056347,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",8.4085398,
"EST","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",7.8413486,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",13.99428,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",12.3847,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",9.8455601,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",10.794037,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",9.8253412,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",7.3176394,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",10.204288,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",8.5813341,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",7.5039601,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",6.4823747,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",7.1143379,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",4.7708268,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",4.8706436,
"ISR","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",4.1815953,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",14.207668,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",12.734447,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",9.3505421,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",13.043086,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",26.456673,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",29.098448,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",27.494831,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",22.862886,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",22.597557,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",21.951523,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",19.635063,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",18.098213,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",15.859162,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",14.649304,
"LVA","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",11.033166,
"RUS","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",15.53298,
"RUS","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",14.662078,
"RUS","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",12.972667,
"RUS","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",13.09708,
"RUS","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",12.506157,
"RUS","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",13.09737,
"RUS","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",13.289113,
"RUS","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",11.658607,
"RUS","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",11.42276,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",8.6947441,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",7.02595,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",6.4548125,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",5.8938398,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",7.7857218,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",11.165468,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",12.651458,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",13.966512,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",17.765602,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",15.442705,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",13.604605,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",13.99581,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",12.050613,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",8.6823301,
"SVN","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",9.1271667,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",10.73033,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",9.7376879,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",8.8056774,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",8.928896,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",12.411101,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",13.856878,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",13.626573,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",14.426836,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",14.163367,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",13.250316,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",12.385787,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",11.758875,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",10.463191,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",9.6110342,
"OAVG","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",9.287026,
"COL","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",6.2107458,
"COL","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",6.0220852,
"COL","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",5.7889357,
"COL","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",6.0768976,
"COL","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",6.1371231,
"COL","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",7.3364716,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",9.8107433,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",8.5236349,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",6.7859726,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",7.7248211,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",6.1637034,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",6.4180489,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",5.7980566,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",6.2905731,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",8.1519899,
"ARG","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",8.3750477,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",2.1760929,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",2.2097859,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",2.9340682,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",3.4599128,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",2.3187184,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",1.8871484,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",1.72136,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",1.516945,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",1.5008793,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",1.2757778,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",1.4742185,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",1.6293354,
"IDN","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",1.5908802,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",14.433604,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",10.219213,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",6.9027724,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",9.8630562,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",25.912722,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",37.823967,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",38.118263,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",36.052208,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",32.86248,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",24.998423,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",23.33691,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",24.763948,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",18.972801,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",15.629261,
"LTU","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",17.273205,
"SAU","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",0.82509202,
"SAU","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",0.32521245,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",20.890903,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",21.777079,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",23.250612,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",23.350348,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",23.653145,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",23.114273,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",23.92296,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",24.097538,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",25.311005,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",26.962688,
"ZAF","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",25.368153,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2005",4.9879351,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2006",4.0888939,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2007",3.0199904,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2008",3.8378701,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2009",6.7012448,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2010",7.5160871,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2011",9.4826193,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2012",8.6502008,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2013",7.5426745,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2014",7.1360412,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2015",7.4151182,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2016",8.0369253,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2017",7.0499477,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2018",7.5474401,
"CRI","UNEMPEDU","BUPPSRY","PC_25_64","A","2019",9.6185551,
