"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","HUR","TOT","PC_LF","M","1999-12",15.1,
"POL","HUR","TOT","PC_LF","M","2000-01",15.5,
"POL","HUR","TOT","PC_LF","M","2000-02",15.8,
"POL","HUR","TOT","PC_LF","M","2000-03",16.1,
"POL","HUR","TOT","PC_LF","M","2000-04",16.2,
"POL","HUR","TOT","PC_LF","M","2000-05",16.3,
"POL","HUR","TOT","PC_LF","M","2000-06",16.1,
"POL","HUR","TOT","PC_LF","M","2000-07",16,
"POL","HUR","TOT","PC_LF","M","2000-08",15.9,
"POL","HUR","TOT","PC_LF","M","2000-09",16,
"POL","HUR","TOT","PC_LF","M","2000-10",16.2,
"POL","HUR","TOT","PC_LF","M","2000-11",16.5,
"POL","HUR","TOT","PC_LF","M","2000-12",16.8,
"POL","HUR","TOT","PC_LF","M","2001-01",17.1,
"POL","HUR","TOT","PC_LF","M","2001-02",17.4,
"POL","HUR","TOT","PC_LF","M","2001-03",17.7,
"POL","HUR","TOT","PC_LF","M","2001-04",18.1,
"POL","HUR","TOT","PC_LF","M","2001-05",18.4,
"POL","HUR","TOT","PC_LF","M","2001-06",18.5,
"POL","HUR","TOT","PC_LF","M","2001-07",18.4,
"POL","HUR","TOT","PC_LF","M","2001-08",18.4,
"POL","HUR","TOT","PC_LF","M","2001-09",18.6,
"POL","HUR","TOT","PC_LF","M","2001-10",18.8,
"POL","HUR","TOT","PC_LF","M","2001-11",19.1,
"POL","HUR","TOT","PC_LF","M","2001-12",19.2,
"POL","HUR","TOT","PC_LF","M","2002-01",19.4,
"POL","HUR","TOT","PC_LF","M","2002-02",19.4,
"POL","HUR","TOT","PC_LF","M","2002-03",19.6,
"POL","HUR","TOT","PC_LF","M","2002-04",19.9,
"POL","HUR","TOT","PC_LF","M","2002-05",19.8,
"POL","HUR","TOT","PC_LF","M","2002-06",20.2,
"POL","HUR","TOT","PC_LF","M","2002-07",20.4,
"POL","HUR","TOT","PC_LF","M","2002-08",20.5,
"POL","HUR","TOT","PC_LF","M","2002-09",20.5,
"POL","HUR","TOT","PC_LF","M","2002-10",20.4,
"POL","HUR","TOT","PC_LF","M","2002-11",20.3,
"POL","HUR","TOT","PC_LF","M","2002-12",20.1,
"POL","HUR","TOT","PC_LF","M","2003-01",19.9,
"POL","HUR","TOT","PC_LF","M","2003-02",19.8,
"POL","HUR","TOT","PC_LF","M","2003-03",19.6,
"POL","HUR","TOT","PC_LF","M","2003-04",19.5,
"POL","HUR","TOT","PC_LF","M","2003-05",19.5,
"POL","HUR","TOT","PC_LF","M","2003-06",19.7,
"POL","HUR","TOT","PC_LF","M","2003-07",19.9,
"POL","HUR","TOT","PC_LF","M","2003-08",20,
"POL","HUR","TOT","PC_LF","M","2003-09",19.9,
"POL","HUR","TOT","PC_LF","M","2003-10",19.8,
"POL","HUR","TOT","PC_LF","M","2003-11",19.7,
"POL","HUR","TOT","PC_LF","M","2003-12",19.8,
"POL","HUR","TOT","PC_LF","M","2004-01",20,
"POL","HUR","TOT","PC_LF","M","2004-02",19.9,
"POL","HUR","TOT","PC_LF","M","2004-03",19.8,
"POL","HUR","TOT","PC_LF","M","2004-04",19.5,
"POL","HUR","TOT","PC_LF","M","2004-05",19.3,
"POL","HUR","TOT","PC_LF","M","2004-06",19.2,
"POL","HUR","TOT","PC_LF","M","2004-07",19,
"POL","HUR","TOT","PC_LF","M","2004-08",18.9,
"POL","HUR","TOT","PC_LF","M","2004-09",18.7,
"POL","HUR","TOT","PC_LF","M","2004-10",18.6,
"POL","HUR","TOT","PC_LF","M","2004-11",18.4,
"POL","HUR","TOT","PC_LF","M","2004-12",18.3,
"POL","HUR","TOT","PC_LF","M","2005-01",18.1,
"POL","HUR","TOT","PC_LF","M","2005-02",18.2,
"POL","HUR","TOT","PC_LF","M","2005-03",18.3,
"POL","HUR","TOT","PC_LF","M","2005-04",18.4,
"POL","HUR","TOT","PC_LF","M","2005-05",18.4,
"POL","HUR","TOT","PC_LF","M","2005-06",18.4,
"POL","HUR","TOT","PC_LF","M","2005-07",18.2,
"POL","HUR","TOT","PC_LF","M","2005-08",18,
"POL","HUR","TOT","PC_LF","M","2005-09",17.8,
"POL","HUR","TOT","PC_LF","M","2005-10",17.5,
"POL","HUR","TOT","PC_LF","M","2005-11",17.1,
"POL","HUR","TOT","PC_LF","M","2005-12",16.6,
"POL","HUR","TOT","PC_LF","M","2006-01",16,
"POL","HUR","TOT","PC_LF","M","2006-02",15.4,
"POL","HUR","TOT","PC_LF","M","2006-03",15.1,
"POL","HUR","TOT","PC_LF","M","2006-04",14.7,
"POL","HUR","TOT","PC_LF","M","2006-05",14.4,
"POL","HUR","TOT","PC_LF","M","2006-06",14,
"POL","HUR","TOT","PC_LF","M","2006-07",13.8,
"POL","HUR","TOT","PC_LF","M","2006-08",13.5,
"POL","HUR","TOT","PC_LF","M","2006-09",13.2,
"POL","HUR","TOT","PC_LF","M","2006-10",12.9,
"POL","HUR","TOT","PC_LF","M","2006-11",12.4,
"POL","HUR","TOT","PC_LF","M","2006-12",11.9,
"POL","HUR","TOT","PC_LF","M","2007-01",11.3,
"POL","HUR","TOT","PC_LF","M","2007-02",10.7,
"POL","HUR","TOT","PC_LF","M","2007-03",10.3,
"POL","HUR","TOT","PC_LF","M","2007-04",10,
"POL","HUR","TOT","PC_LF","M","2007-05",9.7,
"POL","HUR","TOT","PC_LF","M","2007-06",9.5,
"POL","HUR","TOT","PC_LF","M","2007-07",9.4,
"POL","HUR","TOT","PC_LF","M","2007-08",9.3,
"POL","HUR","TOT","PC_LF","M","2007-09",9.2,
"POL","HUR","TOT","PC_LF","M","2007-10",8.9,
"POL","HUR","TOT","PC_LF","M","2007-11",8.7,
"POL","HUR","TOT","PC_LF","M","2007-12",8.3,
"POL","HUR","TOT","PC_LF","M","2008-01",7.8,
"POL","HUR","TOT","PC_LF","M","2008-02",7.5,
"POL","HUR","TOT","PC_LF","M","2008-03",7.3,
"POL","HUR","TOT","PC_LF","M","2008-04",7.2,
"POL","HUR","TOT","PC_LF","M","2008-05",7.2,
"POL","HUR","TOT","PC_LF","M","2008-06",7,
"POL","HUR","TOT","PC_LF","M","2008-07",6.9,
"POL","HUR","TOT","PC_LF","M","2008-08",6.8,
"POL","HUR","TOT","PC_LF","M","2008-09",6.7,
"POL","HUR","TOT","PC_LF","M","2008-10",6.6,
"POL","HUR","TOT","PC_LF","M","2008-11",6.8,
"POL","HUR","TOT","PC_LF","M","2008-12",7,
"POL","HUR","TOT","PC_LF","M","2009-01",7.4,
"POL","HUR","TOT","PC_LF","M","2009-02",7.7,
"POL","HUR","TOT","PC_LF","M","2009-03",7.9,
"POL","HUR","TOT","PC_LF","M","2009-04",7.9,
"POL","HUR","TOT","PC_LF","M","2009-05",7.9,
"POL","HUR","TOT","PC_LF","M","2009-06",8,
"POL","HUR","TOT","PC_LF","M","2009-07",8.2,
"POL","HUR","TOT","PC_LF","M","2009-08",8.3,
"POL","HUR","TOT","PC_LF","M","2009-09",8.4,
"POL","HUR","TOT","PC_LF","M","2009-10",8.4,
"POL","HUR","TOT","PC_LF","M","2009-11",8.6,
"POL","HUR","TOT","PC_LF","M","2009-12",9,
"POL","HUR","TOT","PC_LF","M","2010-01",9.9,
"POL","HUR","TOT","PC_LF","M","2010-02",9.9,
"POL","HUR","TOT","PC_LF","M","2010-03",9.9,
"POL","HUR","TOT","PC_LF","M","2010-04",9.7,
"POL","HUR","TOT","PC_LF","M","2010-05",9.7,
"POL","HUR","TOT","PC_LF","M","2010-06",9.6,
"POL","HUR","TOT","PC_LF","M","2010-07",9.5,
"POL","HUR","TOT","PC_LF","M","2010-08",9.5,
"POL","HUR","TOT","PC_LF","M","2010-09",9.5,
"POL","HUR","TOT","PC_LF","M","2010-10",9.6,
"POL","HUR","TOT","PC_LF","M","2010-11",9.5,
"POL","HUR","TOT","PC_LF","M","2010-12",9.5,
"POL","HUR","TOT","PC_LF","M","2011-01",9.4,
"POL","HUR","TOT","PC_LF","M","2011-02",9.3,
"POL","HUR","TOT","PC_LF","M","2011-03",9.4,
"POL","HUR","TOT","PC_LF","M","2011-04",9.6,
"POL","HUR","TOT","PC_LF","M","2011-05",9.6,
"POL","HUR","TOT","PC_LF","M","2011-06",9.6,
"POL","HUR","TOT","PC_LF","M","2011-07",9.7,
"POL","HUR","TOT","PC_LF","M","2011-08",9.7,
"POL","HUR","TOT","PC_LF","M","2011-09",9.8,
"POL","HUR","TOT","PC_LF","M","2011-10",9.9,
"POL","HUR","TOT","PC_LF","M","2011-11",9.9,
"POL","HUR","TOT","PC_LF","M","2011-12",9.9,
"POL","HUR","TOT","PC_LF","M","2012-01",9.9,
"POL","HUR","TOT","PC_LF","M","2012-02",9.9,
"POL","HUR","TOT","PC_LF","M","2012-03",9.9,
"POL","HUR","TOT","PC_LF","M","2012-04",10,
"POL","HUR","TOT","PC_LF","M","2012-05",10.1,
"POL","HUR","TOT","PC_LF","M","2012-06",10.2,
"POL","HUR","TOT","PC_LF","M","2012-07",10.2,
"POL","HUR","TOT","PC_LF","M","2012-08",10.3,
"POL","HUR","TOT","PC_LF","M","2012-09",10.3,
"POL","HUR","TOT","PC_LF","M","2012-10",10.2,
"POL","HUR","TOT","PC_LF","M","2012-11",10.3,
"POL","HUR","TOT","PC_LF","M","2012-12",10.3,
"POL","HUR","TOT","PC_LF","M","2013-01",10.5,
"POL","HUR","TOT","PC_LF","M","2013-02",10.6,
"POL","HUR","TOT","PC_LF","M","2013-03",10.7,
"POL","HUR","TOT","PC_LF","M","2013-04",10.7,
"POL","HUR","TOT","PC_LF","M","2013-05",10.6,
"POL","HUR","TOT","PC_LF","M","2013-06",10.5,
"POL","HUR","TOT","PC_LF","M","2013-07",10.4,
"POL","HUR","TOT","PC_LF","M","2013-08",10.2,
"POL","HUR","TOT","PC_LF","M","2013-09",10.1,
"POL","HUR","TOT","PC_LF","M","2013-10",9.9,
"POL","HUR","TOT","PC_LF","M","2013-11",9.9,
"POL","HUR","TOT","PC_LF","M","2013-12",9.9,
"POL","HUR","TOT","PC_LF","M","2014-01",10,
"POL","HUR","TOT","PC_LF","M","2014-02",10,
"POL","HUR","TOT","PC_LF","M","2014-03",9.8,
"POL","HUR","TOT","PC_LF","M","2014-04",9.6,
"POL","HUR","TOT","PC_LF","M","2014-05",9.3,
"POL","HUR","TOT","PC_LF","M","2014-06",9,
"POL","HUR","TOT","PC_LF","M","2014-07",8.7,
"POL","HUR","TOT","PC_LF","M","2014-08",8.5,
"POL","HUR","TOT","PC_LF","M","2014-09",8.3,
"POL","HUR","TOT","PC_LF","M","2014-10",8.3,
"POL","HUR","TOT","PC_LF","M","2014-11",8.3,
"POL","HUR","TOT","PC_LF","M","2014-12",8.2,
"POL","HUR","TOT","PC_LF","M","2015-01",8.2,
"POL","HUR","TOT","PC_LF","M","2015-02",8.1,
"POL","HUR","TOT","PC_LF","M","2015-03",7.9,
"POL","HUR","TOT","PC_LF","M","2015-04",7.7,
"POL","HUR","TOT","PC_LF","M","2015-05",7.6,
"POL","HUR","TOT","PC_LF","M","2015-06",7.4,
"POL","HUR","TOT","PC_LF","M","2015-07",7.4,
"POL","HUR","TOT","PC_LF","M","2015-08",7.3,
"POL","HUR","TOT","PC_LF","M","2015-09",7.2,
"POL","HUR","TOT","PC_LF","M","2015-10",7.1,
"POL","HUR","TOT","PC_LF","M","2015-11",7,
"POL","HUR","TOT","PC_LF","M","2015-12",6.9,
"POL","HUR","TOT","PC_LF","M","2016-01",6.7,
"POL","HUR","TOT","PC_LF","M","2016-02",6.6,
"POL","HUR","TOT","PC_LF","M","2016-03",6.5,
"POL","HUR","TOT","PC_LF","M","2016-04",6.4,
"POL","HUR","TOT","PC_LF","M","2016-05",6.3,
"POL","HUR","TOT","PC_LF","M","2016-06",6.3,
"POL","HUR","TOT","PC_LF","M","2016-07",6.2,
"POL","HUR","TOT","PC_LF","M","2016-08",6.1,
"POL","HUR","TOT","PC_LF","M","2016-09",6,
"POL","HUR","TOT","PC_LF","M","2016-10",5.8,
"POL","HUR","TOT","PC_LF","M","2016-11",5.6,
"POL","HUR","TOT","PC_LF","M","2016-12",5.4,
"POL","HUR","TOT","PC_LF","M","2017-01",5.2,
"POL","HUR","TOT","PC_LF","M","2017-02",5.1,
"POL","HUR","TOT","PC_LF","M","2017-03",5,
"POL","HUR","TOT","PC_LF","M","2017-04",5.1,
"POL","HUR","TOT","PC_LF","M","2017-05",5.1,
"POL","HUR","TOT","PC_LF","M","2017-06",5,
"POL","HUR","TOT","PC_LF","M","2017-07",4.9,
"POL","HUR","TOT","PC_LF","M","2017-08",4.8,
"POL","HUR","TOT","PC_LF","M","2017-09",4.8,
"POL","HUR","TOT","PC_LF","M","2017-10",4.6,
"POL","HUR","TOT","PC_LF","M","2017-11",4.5,
"POL","HUR","TOT","PC_LF","M","2017-12",4.3,
"POL","HUR","TOT","PC_LF","M","2018-01",4.1,
"POL","HUR","TOT","PC_LF","M","2018-02",3.9,
"POL","HUR","TOT","PC_LF","M","2018-03",3.8,
"POL","HUR","TOT","PC_LF","M","2018-04",3.7,
"POL","HUR","TOT","PC_LF","M","2018-05",3.7,
"POL","HUR","TOT","PC_LF","M","2018-06",3.8,
"POL","HUR","TOT","PC_LF","M","2018-07",3.9,
"POL","HUR","TOT","PC_LF","M","2018-08",3.9,
"POL","HUR","TOT","PC_LF","M","2018-09",3.9,
"POL","HUR","TOT","PC_LF","M","2018-10",3.8,
"POL","HUR","TOT","PC_LF","M","2018-11",3.8,
"POL","HUR","TOT","PC_LF","M","2018-12",3.8,
"POL","HUR","TOT","PC_LF","M","2019-01",3.8,
"POL","HUR","TOT","PC_LF","M","2019-02",3.8,
"POL","HUR","TOT","PC_LF","M","2019-03",3.6,
"POL","HUR","TOT","PC_LF","M","2019-04",3.4,
"POL","HUR","TOT","PC_LF","M","2019-05",3.3,
"POL","HUR","TOT","PC_LF","M","2019-06",3.3,
"POL","HUR","TOT","PC_LF","M","2019-07",3.2,
"POL","HUR","TOT","PC_LF","M","2019-08",3.1,
"POL","HUR","TOT","PC_LF","M","2019-09",3.1,
"POL","HUR","TOT","PC_LF","M","2019-10",3,
"POL","HUR","TOT","PC_LF","M","2019-11",2.9,
"POL","HUR","TOT","PC_LF","M","2019-12",2.9,
"POL","HUR","TOT","PC_LF","M","2020-01",3,
"POL","HUR","TOT","PC_LF","M","2020-02",3,
"POL","HUR","TOT","PC_LF","M","2020-03",3,
"POL","HUR","TOT","PC_LF","M","2020-04",3.1,
"POL","HUR","TOT","PC_LF","M","2020-05",3.3,
"POL","HUR","TOT","PC_LF","M","2020-06",3.4,
"POL","HUR","TOT","PC_LF","M","2020-07",3.4,
"POL","HUR","TOT","PC_LF","M","2020-08",3.3,
"POL","HUR","TOT","PC_LF","M","2020-09",3.3,
"POL","HUR","TOT","PC_LF","M","2020-10",3.4,
"POL","HUR","TOT","PC_LF","M","2020-11",3.3,
